1542.24	-35.933	-35.972	-35.991	-36	-36.036	-36.111
1542.25	-35.922	-35.968	-35.966	-36.024	-35.99	-36.142
1542.26	-35.905	-35.957	-35.948	-36.05	-35.942	-36.167
1542.27	-35.887	-35.947	-35.929	-36.065	-35.909	-36.182
1542.28	-35.873	-35.935	-35.92	-36.067	-35.889	-36.191
1542.29	-35.857	-35.92	-35.912	-36.066	-35.863	-36.186
1542.3	-35.845	-35.903	-35.907	-36.057	-35.85	-36.177
1542.31	-35.836	-35.892	-35.9	-36.041	-35.842	-36.158
1542.32	-35.827	-35.88	-35.9	-36.031	-35.844	-36.13
1542.33	-35.826	-35.87	-35.901	-36.01	-35.855	-36.103
1542.34	-35.821	-35.861	-35.905	-35.985	-35.872	-36.074
1542.35	-35.816	-35.847	-35.909	-35.96	-35.904	-36.027
1542.36	-35.81	-35.84	-35.908	-35.936	-35.936	-35.986
1542.37	-35.807	-35.833	-35.906	-35.919	-35.955	-35.956
1542.38	-35.799	-35.824	-35.904	-35.906	-35.982	-35.917
1542.39	-35.789	-35.813	-35.898	-35.896	-36.004	-35.874
1542.4	-35.778	-35.808	-35.888	-35.883	-36.013	-35.849
1542.41	-35.769	-35.797	-35.879	-35.878	-36.023	-35.827
1542.42	-35.757	-35.789	-35.871	-35.87	-36.021	-35.808
1542.43	-35.745	-35.781	-35.852	-35.87	-36.014	-35.803
1542.44	-35.726	-35.773	-35.836	-35.864	-35.994	-35.801
1542.45	-35.71	-35.76	-35.823	-35.862	-35.97	-35.806
1542.46	-35.696	-35.753	-35.811	-35.86	-35.949	-35.817
1542.47	-35.68	-35.747	-35.798	-35.859	-35.922	-35.832
1542.48	-35.668	-35.74	-35.788	-35.858	-35.897	-35.859
1542.49	-35.656	-35.732	-35.778	-35.858	-35.871	-35.877
1542.5	-35.64	-35.726	-35.77	-35.854	-35.853	-35.902
1542.51	-35.62	-35.71	-35.761	-35.851	-35.84	-35.923
1542.52	-35.605	-35.696	-35.751	-35.842	-35.826	-35.939
1542.53	-35.578	-35.675	-35.739	-35.823	-35.815	-35.951
1542.54	-35.554	-35.655	-35.727	-35.811	-35.807	-35.951
1542.55	-35.539	-35.631	-35.718	-35.794	-35.796	-35.946
1542.56	-35.517	-35.617	-35.701	-35.774	-35.792	-35.925
1542.57	-35.498	-35.596	-35.687	-35.761	-35.789	-35.904
1542.58	-35.486	-35.577	-35.682	-35.746	-35.782	-35.884
1542.59	-35.471	-35.564	-35.672	-35.731	-35.779	-35.857
1542.6	-35.461	-35.547	-35.666	-35.721	-35.781	-35.83
1542.61	-35.456	-35.534	-35.661	-35.712	-35.779	-35.808
1542.62	-35.45	-35.525	-35.656	-35.708	-35.781	-35.789
1542.63	-35.445	-35.519	-35.65	-35.701	-35.78	-35.771
1542.64	-35.444	-35.509	-35.647	-35.702	-35.78	-35.762
1542.65	-35.436	-35.502	-35.636	-35.702	-35.78	-35.758
1542.66	-35.427	-35.49	-35.626	-35.698	-35.77	-35.756
1542.67	-35.422	-35.474	-35.614	-35.694	-35.763	-35.756
1542.68	-35.414	-35.463	-35.6	-35.687	-35.755	-35.757
1542.69	-35.402	-35.453	-35.582	-35.678	-35.744	-35.756
1542.7	-35.397	-35.438	-35.567	-35.673	-35.734	-35.76
1542.71	-35.388	-35.427	-35.55	-35.666	-35.72	-35.76
1542.72	-35.381	-35.415	-35.53	-35.656	-35.708	-35.76
1542.73	-35.375	-35.409	-35.519	-35.65	-35.695	-35.757
1542.74	-35.372	-35.4	-35.502	-35.639	-35.688	-35.759
1542.75	-35.368	-35.392	-35.488	-35.631	-35.678	-35.757
1542.76	-35.359	-35.381	-35.471	-35.621	-35.674	-35.752
1542.77	-35.355	-35.374	-35.461	-35.608	-35.666	-35.745
1542.78	-35.345	-35.367	-35.445	-35.592	-35.66	-35.739
1542.79	-35.34	-35.358	-35.436	-35.579	-35.655	-35.727
1542.8	-35.331	-35.347	-35.419	-35.563	-35.646	-35.715
1542.81	-35.325	-35.339	-35.401	-35.546	-35.638	-35.701
1542.82	-35.314	-35.33	-35.386	-35.531	-35.631	-35.694
1542.83	-35.304	-35.32	-35.374	-35.512	-35.619	-35.677
1542.84	-35.298	-35.312	-35.358	-35.489	-35.61	-35.665
1542.85	-35.292	-35.303	-35.348	-35.471	-35.599	-35.653
1542.86	-35.286	-35.296	-35.337	-35.456	-35.587	-35.636
1542.87	-35.285	-35.292	-35.331	-35.438	-35.574	-35.623
1542.88	-35.284	-35.29	-35.323	-35.425	-35.566	-35.617
1542.89	-35.284	-35.289	-35.316	-35.415	-35.552	-35.611
1542.9	-35.284	-35.287	-35.312	-35.401	-35.542	-35.605
1542.91	-35.281	-35.285	-35.311	-35.392	-35.538	-35.605
1542.92	-35.279	-35.279	-35.304	-35.383	-35.524	-35.599
1542.93	-35.275	-35.276	-35.301	-35.376	-35.513	-35.597
1542.94	-35.271	-35.273	-35.292	-35.361	-35.5	-35.596
1542.95	-35.265	-35.266	-35.286	-35.349	-35.483	-35.586
1542.96	-35.258	-35.26	-35.281	-35.34	-35.462	-35.575
1542.97	-35.253	-35.254	-35.271	-35.325	-35.444	-35.568
1542.98	-35.25	-35.251	-35.265	-35.313	-35.427	-35.555
1542.99	-35.247	-35.244	-35.259	-35.306	-35.407	-35.546
